customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio,churn_probability,predicted_class,risk_level
2400-XIWIO,Female,0,Yes,No,71,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Electronic check,90.1,6310.9,0,23.6,4.16,1,Drama,98.18,70.04,0.0253,0,Low
7524-VRLPL,Male,1,No,No,69,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,No,Yes,Two-Year,No,Credit card (automatic),74.1,5031.0,0,21.5,4.66,3,Sports,33.4,67.89,0.0529,0,Low
1069-XAIEM,Female,1,No,No,1,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,85.05,85.05,1,26.4,4.21,3,Drama,37.05,1.0,0.8915,1,High
7569-NMZYQ,Female,0,Yes,Yes,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),118.75,8672.45,0,22.6,1.76,2,Comedy,19.89,73.03,0.0405,0,Low
5201-USSQZ,Female,0,Yes,No,26,Yes,Single,Ultra HD,No,No,No,Yes,No,Yes,Monthly,No,Credit card (automatic),85.9,2196.45,0,10.3,2.86,4,Drama,7.36,25.57,0.3334,0,Low
2105-PHWON,Female,0,Yes,No,33,Yes,Multiple,Ultra HD,No,No,Yes,Yes,No,Yes,Monthly,Yes,Credit card (automatic),95.0,3008.15,0,7.6,4.18,5,Kids,6.35,31.66,0.3955,0,Low
1494-EJZDW,Female,0,Yes,Yes,10,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.15,220.8,0,9.2,3.69,5,Action,6.79,10.96,0.0289,0,Low
4884-TVUQF,Female,1,No,No,57,Yes,Multiple,Ultra HD,Yes,No,Yes,Yes,No,Yes,Two-Year,No,Credit card (automatic),101.3,5779.6,0,9.4,4.55,3,Drama,14.26,57.05,0.1126,0,Low
8003-EWNDZ,Female,0,No,No,10,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Electronic check,21.2,222.65,0,11.5,3.57,5,Reality,8.21,10.5,0.3186,0,Low
1897-RCFUM,Female,0,Yes,Yes,39,Yes,Multiple,Mobile only,No,No,No,No,No,No,Annual,Yes,Mailed check,24.2,914.6,0,6.8,0.87,3,Drama,1.97,37.79,0.0598,0,Low
9256-JTBNZ,Female,0,No,No,11,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.3,246.3,0,29.5,5.28,1,Reality,155.76,12.13,0.2798,0,Low
4658-HCOHW,Female,0,Yes,Yes,21,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,102.8,2110.15,1,17.9,3.47,3,Comedy,20.7,20.53,0.567,1,Medium
2211-RMNHO,Female,0,Yes,Yes,68,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Bank transfer (automatic),85.3,5560.0,0,18.9,4.3,3,Kids,27.09,65.18,0.0152,0,Low
2432-TFSMK,Male,0,No,No,18,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,No,Annual,Yes,Credit card (automatic),89.6,1633.0,0,9.3,1.6,1,Comedy,14.88,18.23,0.2529,0,Low
3440-JPSCL,Female,0,No,No,6,Yes,Single,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Mailed check,99.95,547.65,1,5.4,2.27,3,Comedy,4.09,5.48,0.7902,1,High
4929-ROART,Male,0,No,No,18,Yes,Multiple,Standard HD,Yes,No,No,No,No,No,Monthly,No,Mailed check,56.25,969.85,0,9.7,3.7,2,Kids,17.94,17.24,0.208,0,Low
1834-ABKHQ,Female,0,Yes,Yes,52,Yes,Single,Standard HD,No,No,Yes,No,No,No,Annual,Yes,Bank transfer (automatic),50.95,2610.65,0,8.0,3.95,1,Reality,31.6,51.24,0.0624,0,Low
1741-WTPON,Male,0,Yes,Yes,56,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Mailed check,115.85,6567.9,0,7.6,1.05,2,Comedy,3.99,56.69,0.1607,0,Low
3932-IJWDZ,Male,0,No,No,45,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),103.65,4747.85,0,27.1,1.72,3,Sports,15.54,45.81,0.4159,1,Medium
1240-HCBOH,Female,0,No,No,67,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,26.1,1759.55,0,14.9,1.27,5,Drama,3.78,67.42,0.0273,0,Low
3594-KADLU,Male,0,Yes,No,3,No,Single,Standard HD,Yes,No,No,Yes,No,No,Monthly,No,Mailed check,35.1,101.1,0,26.3,2.48,3,Action,21.74,2.88,0.3649,0,Low
8065-BVEPF,Male,1,No,No,65,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),99.1,6496.15,0,22.3,1.97,4,Comedy,10.98,65.55,0.4595,1,Medium
3796-ENZGF,Male,0,Yes,No,63,Yes,Multiple,Standard HD,No,Yes,No,Yes,No,Yes,Two-Year,No,Mailed check,67.25,4234.15,0,31.5,2.91,1,Drama,91.66,62.96,0.0337,0,Low
1734-ZMNTZ,Female,0,Yes,Yes,11,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,25.0,300.7,0,18.3,2.68,5,Documentary,9.81,12.03,0.0193,0,Low
2853-CWQFQ,Male,0,No,Yes,1,Yes,Single,Standard HD,No,No,No,Yes,No,Yes,Monthly,Yes,Mailed check,59.55,59.55,0,10.0,4.21,2,Documentary,21.05,1.0,0.4405,1,Medium
0813-TAXXS,Male,0,No,No,55,Yes,Multiple,Standard HD,No,No,Yes,No,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),77.8,4323.35,0,13.5,1.85,5,Documentary,5.0,55.57,0.1393,0,Low
2519-TWKFS,Male,0,Yes,Yes,25,Yes,Multiple,Standard HD,No,No,No,Yes,No,No,Annual,Yes,Mailed check,55.1,1466.1,0,4.9,4.34,5,Reality,4.25,26.61,0.1417,0,Low
2889-FPWRM,Male,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),117.8,8684.8,1,26.7,3.16,5,Action,16.87,73.72,0.4097,1,Medium
0626-QXNGV,Female,0,Yes,No,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),24.15,1776.45,0,31.0,2.29,1,Documentary,70.99,73.56,0.0178,0,Low
6723-CEGQI,Female,0,No,Yes,65,No,Single,Standard HD,No,Yes,No,Yes,Yes,No,Two-Year,No,Mailed check,45.25,2933.95,0,25.6,3.73,4,Documentary,23.87,64.84,0.0323,0,Low
6987-XQSJT,Female,1,No,No,54,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,79.5,4370.25,1,9.0,3.56,2,Comedy,16.02,54.97,0.7286,1,High
4732-RRJZC,Male,0,Yes,Yes,7,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.25,144.35,0,15.6,2.31,1,Sports,36.04,7.13,0.1659,0,Low
9499-XPZXM,Female,0,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Two-Year,No,Bank transfer (automatic),64.75,4804.75,0,12.5,3.86,1,Sports,48.25,74.2,0.0151,0,Low
4338-EYCER,Male,0,Yes,No,21,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,No,Bank transfer (automatic),54.6,1125.2,0,11.3,4.37,1,Documentary,49.38,20.61,0.2216,0,Low
3007-FDPEA,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),20.7,39.85,0,25.0,4.8,3,Drama,40.0,1.93,0.3456,0,Low
6350-XFYGW,Male,1,No,No,4,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.75,422.4,0,20.5,4.7,1,Sports,96.35,4.46,0.8187,1,High
4290-BSXUX,Male,0,Yes,No,3,Yes,Multiple,Ultra HD,No,No,No,Yes,No,No,Monthly,Yes,Bank transfer (automatic),79.65,251.75,1,21.0,2.33,4,Kids,12.23,3.16,0.737,1,High
8513-OLYGY,Male,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),115.8,8332.15,0,7.3,1.5,5,Reality,2.19,71.95,0.0813,0,Low
0311-QYWSS,Female,0,No,No,6,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,49.45,314.6,0,26.6,5.0,2,Kids,66.5,6.36,0.5217,1,Medium
8705-DWKTI,Male,0,No,No,52,Yes,Single,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Credit card (automatic),83.8,4331.4,0,8.4,4.44,5,Reality,7.46,51.69,0.4142,1,Medium
8755-IWJHN,Male,1,Yes,No,69,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),95.35,6382.0,0,18.2,1.77,4,Sports,8.05,66.93,0.4231,1,Medium
0325-XBFAC,Male,0,No,No,8,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.7,740.3,1,15.2,2.29,4,Sports,8.7,7.82,0.8993,1,High
4480-QQRHC,Female,1,No,No,8,Yes,Single,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),74.05,600.15,0,15.6,1.44,4,Kids,5.62,8.1,0.7041,1,High
0929-PECLO,Female,1,No,No,63,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),89.6,5538.8,0,29.2,4.36,1,Drama,127.31,61.82,0.334,0,Low
3680-CTHUH,Male,0,No,No,60,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),116.6,7049.5,0,6.7,2.26,4,Drama,3.79,60.46,0.3389,0,Low
1202-KKGFU,Female,0,Yes,No,12,Yes,Single,Standard HD,Yes,No,No,Yes,No,No,Monthly,No,Bank transfer (automatic),54.2,690.5,0,4.9,2.56,1,Documentary,12.54,12.74,0.2286,0,Low
6112-KTHFQ,Female,0,No,No,13,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,19.3,279.3,0,23.9,3.15,3,Sports,25.1,14.47,0.2303,0,Low
1852-XEMDW,Male,0,No,No,22,Yes,Multiple,Standard HD,Yes,Yes,Yes,No,No,No,Monthly,No,Mailed check,65.05,1427.55,0,28.1,2.21,3,Sports,20.7,21.95,0.1942,0,Low
2462-XIIJB,Male,0,No,No,5,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,92.5,452.7,1,25.5,4.46,5,Drama,22.75,4.89,0.8628,1,High
4760-XOHVN,Female,0,Yes,Yes,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.45,19.45,1,13.8,4.0,3,Documentary,18.4,1.0,0.5948,1,Medium
1820-DJFPH,Female,0,Yes,Yes,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),24.05,1709.15,0,7.5,1.04,1,Reality,7.8,71.07,0.0086,0,Low
9426-SXNHE,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),18.75,53.15,0,20.0,2.36,1,Kids,47.2,2.83,0.3402,0,Low
9068-FHQHD,Female,0,Yes,Yes,40,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),20.15,777.35,0,9.0,2.15,4,Action,4.84,38.58,0.0104,0,Low
1269-FOYWN,Male,0,Yes,Yes,44,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),20.0,860.85,0,17.8,1.58,3,Reality,9.37,43.04,0.0214,0,Low
9470-YFUYI,Male,1,Yes,No,71,Yes,Single,Standard HD,Yes,Yes,No,Yes,Yes,No,Annual,Yes,Bank transfer (automatic),71.0,5012.1,0,14.3,3.3,1,Kids,47.19,70.59,0.0471,0,Low
7817-BOQPW,Female,0,No,No,2,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,75.55,166.3,1,13.6,1.63,3,Action,7.39,2.2,0.9229,1,High
7402-EYFXX,Male,1,No,No,26,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,93.6,2404.1,0,11.1,3.31,2,Comedy,18.37,25.68,0.8396,1,High
1853-UDXBW,Male,0,Yes,Yes,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.0,70.0,1,8.5,3.82,2,Sports,16.24,1.0,0.8474,1,High
9895-VFOXH,Female,0,No,No,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,24.4,24.4,0,16.7,2.59,5,Comedy,8.65,1.0,0.5596,1,Medium
5458-CQJTA,Male,0,Yes,Yes,65,Yes,Single,Standard HD,Yes,No,No,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),74.8,4820.15,1,14.2,4.12,5,Documentary,11.7,64.44,0.2263,0,Low
1230-QAJDW,Male,0,No,No,3,Yes,Multiple,Standard HD,No,No,No,Yes,Yes,No,Monthly,Yes,Mailed check,65.25,209.9,0,12.0,4.02,4,Sports,12.06,3.22,0.3437,0,Low
5701-ZIKJE,Male,0,No,No,13,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Mailed check,50.55,610.75,0,25.1,2.77,4,Drama,17.38,12.08,0.3364,0,Low
5219-YIPTK,Female,0,Yes,No,33,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.4,3409.6,1,27.2,4.25,4,Action,28.9,32.66,0.8114,1,High
5032-MIYKT,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,70.7,70.7,0,20.7,2.3,1,Reality,47.61,1.0,0.8574,1,High
7396-VJUZB,Male,0,Yes,Yes,4,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,45.25,155.35,0,27.7,4.36,2,Sports,60.39,3.43,0.4166,1,Medium
9717-QEBGU,Male,0,No,No,2,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.3,144.0,0,27.8,4.8,1,Reality,133.44,2.05,0.7447,1,High
5172-RKOCB,Male,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),108.95,7875.0,0,16.9,4.31,3,Action,24.28,72.28,0.0738,0,Low
6509-TSGWN,Female,0,Yes,Yes,37,Yes,Multiple,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,26.45,911.6,0,20.2,1.34,4,Comedy,6.77,34.47,0.1476,0,Low
3540-RZJYU,Female,0,No,No,15,Yes,Single,Ultra HD,Yes,No,No,No,Yes,No,Monthly,No,Electronic check,86.2,1270.2,1,17.5,4.53,5,Documentary,15.86,14.74,0.5218,1,Medium
3178-CIFOT,Female,0,No,No,23,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Credit card (automatic),19.65,478.1,0,13.4,2.45,3,Reality,10.94,24.33,0.033,0,Low
2091-MJTFX,Female,0,Yes,Yes,30,No,Single,Standard HD,No,No,No,Yes,Yes,Yes,Monthly,No,Credit card (automatic),51.2,1561.5,1,22.9,2.34,1,Comedy,53.59,30.5,0.2519,0,Low
4530-NDRKU,Female,0,Yes,Yes,42,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Electronic check,19.05,761.85,0,12.2,2.7,3,Action,10.98,39.99,0.0493,0,Low
5985-TBABQ,Female,0,No,No,32,Yes,Multiple,Standard HD,Yes,No,No,No,Yes,Yes,Annual,No,Mailed check,74.75,2282.95,0,17.2,2.34,2,Drama,20.12,30.54,0.0842,0,Low
9800-ONTFE,Female,0,Yes,Yes,22,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),75.8,1615.1,0,26.1,1.76,1,Action,45.94,21.31,0.5045,1,Medium
6743-HHQPF,Male,0,Yes,No,42,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),25.1,1097.15,0,22.1,4.54,1,Action,100.33,43.71,0.2684,0,Low
8455-HIRAQ,Female,0,No,No,8,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,44.45,369.3,0,27.5,5.29,4,Comedy,36.37,8.31,0.3978,0,Low
6616-AALSR,Female,0,Yes,Yes,65,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,Yes,Two-Year,Yes,Credit card (automatic),104.3,6725.3,0,27.7,3.36,1,Kids,93.07,64.48,0.0785,0,Low
0883-EIBTI,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.5,31.55,1,14.7,4.59,5,Sports,13.49,1.62,0.585,1,Medium
9415-ZNBSX,Female,0,Yes,Yes,70,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),89.0,6293.2,0,20.0,2.34,5,Comedy,9.36,70.71,0.0171,0,Low
4018-KJYUY,Male,0,No,Yes,22,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Credit card (automatic),20.15,432.5,0,5.5,2.09,1,Sports,11.5,21.46,0.1328,0,Low
0722-TROQR,Female,1,No,No,4,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.9,321.75,1,18.2,1.94,5,Drama,7.06,4.3,0.8508,1,High
7571-YXDAD,Female,0,No,No,2,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,No,Credit card (automatic),74.9,147.15,1,18.7,1.98,2,Sports,18.51,1.96,0.7458,1,High
3884-UEBXB,Female,0,Yes,Yes,67,No,Single,Standard HD,Yes,Yes,No,No,No,No,Two-Year,No,Bank transfer (automatic),36.15,2434.45,0,26.4,4.49,4,Action,29.63,67.34,0.0234,0,Low
8780-RSYYU,Female,0,No,No,25,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),19.2,532.1,0,21.8,2.87,2,Drama,31.28,27.71,0.2187,0,Low
5537-UXXVS,Female,0,Yes,No,20,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),19.25,375.25,0,10.5,1.07,5,Documentary,2.25,19.49,0.2485,0,Low
1791-PQHBB,Female,0,No,Yes,2,Yes,Single,Standard HD,Yes,No,No,No,No,Yes,Monthly,Yes,Credit card (automatic),61.2,125.95,0,6.3,2.83,5,Reality,3.57,2.06,0.4187,1,Medium
8701-DGLVH,Male,0,No,No,51,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.45,1042.65,0,29.8,4.29,3,Sports,42.61,50.99,0.0117,0,Low
8741-LQOBK,Female,0,Yes,Yes,46,No,Single,Standard HD,Yes,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),35.05,1620.25,0,26.1,2.57,4,Action,16.77,46.23,0.2694,0,Low
3393-FMZPV,Female,0,No,No,25,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.25,2387.75,1,16.6,1.53,1,Reality,25.4,23.82,0.8461,1,High
8082-GHXOP,Male,0,No,Yes,13,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,44.0,659.35,0,18.8,3.43,2,Sports,32.24,14.99,0.2584,0,Low
6402-ZFPPI,Female,1,No,No,25,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Mailed check,102.8,2660.2,1,24.5,3.85,3,Sports,31.44,25.88,0.6613,1,Medium
0980-FEXWF,Male,0,Yes,Yes,26,Yes,Single,Standard HD,No,No,Yes,No,No,No,Annual,No,Mailed check,50.35,1285.8,0,18.3,4.16,5,Action,15.23,25.54,0.0977,0,Low
7486-KSRVI,Male,0,No,No,43,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Annual,Yes,Electronic check,100.0,4211.55,1,18.5,4.05,1,Reality,74.92,42.12,0.59,1,Medium
3011-WQKSZ,Male,0,No,Yes,19,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Electronic check,20.0,377.55,0,9.4,1.59,2,Comedy,7.47,18.88,0.2971,0,Low
8443-WVPSS,Male,0,Yes,No,10,Yes,Single,Ultra HD,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Electronic check,99.85,990.9,1,6.4,3.76,2,Drama,12.03,9.92,0.7301,1,High
3006-XIMLN,Female,0,No,Yes,2,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),94.2,193.8,1,6.7,3.13,3,Reality,6.99,2.06,0.8375,1,High
8218-FFJDS,Female,0,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),86.4,6058.95,0,21.1,4.9,5,Comedy,20.68,70.13,0.0243,0,Low
1986-PHGZF,Male,1,No,No,18,Yes,Multiple,Standard HD,Yes,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),58.4,964.9,0,21.4,3.54,4,Kids,18.94,16.52,0.2739,0,Low
9965-YOKZB,Male,1,No,No,9,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,83.85,790.15,1,18.4,2.98,3,Comedy,18.28,9.42,0.9117,1,High
0504-HHAPI,Female,1,No,No,27,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Monthly,No,Credit card (automatic),88.3,2467.75,1,20.3,4.62,5,Action,18.76,27.95,0.5039,1,Medium
9360-OMDZZ,Male,0,No,No,24,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94.1,2322.85,0,13.5,3.88,3,Documentary,17.46,24.68,0.8282,1,High
6305-YLBMM,Male,0,No,No,69,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),104.05,7262.0,1,6.4,4.24,1,Sports,27.14,69.79,0.3841,0,Low
0345-XMMUG,Female,0,Yes,No,46,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),108.9,4854.3,0,14.2,4.75,1,Reality,67.45,44.58,0.1183,0,Low
8024-XNAFQ,Female,1,No,No,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,No,Yes,Two-Year,Yes,Bank transfer (automatic),107.4,7748.75,0,26.3,2.72,1,Documentary,71.54,72.15,0.0329,0,Low
3647-GMGDH,Male,0,Yes,No,22,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),94.7,1914.9,1,10.2,3.45,5,Action,7.04,20.22,0.6104,1,Medium
2988-GBIVW,Female,1,Yes,No,70,Yes,Multiple,Ultra HD,Yes,No,No,No,No,Yes,Monthly,Yes,Electronic check,90.85,6470.1,0,30.7,1.76,1,Comedy,54.03,71.22,0.2672,0,Low
2832-SCUCO,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Electronic check,19.9,57.4,0,23.2,4.47,3,Sports,34.57,2.88,0.4052,1,Medium
7036-ZZKBD,Male,0,Yes,No,31,Yes,Single,Standard HD,No,No,Yes,Yes,No,Yes,Monthly,Yes,Credit card (automatic),66.4,2019.8,0,10.5,2.12,5,Action,4.45,30.42,0.18,0,Low
3791-LGQCY,Female,1,Yes,No,56,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),100.65,5688.05,1,25.6,2.85,4,Sports,18.24,56.51,0.682,1,Medium
0265-PSUAE,Female,0,Yes,Yes,16,Yes,Single,Ultra HD,Yes,No,Yes,No,Yes,Yes,Monthly,No,Bank transfer (automatic),100.7,1522.7,0,29.5,2.88,5,Action,16.99,15.12,0.4798,1,Medium
0463-TXOAK,Male,0,No,Yes,52,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),25.6,1334.5,0,13.7,3.74,3,Comedy,17.08,52.13,0.0182,0,Low
0594-UFTUL,Male,0,Yes,Yes,13,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,19.85,252.0,0,8.9,1.18,2,Action,5.25,12.7,0.1709,0,Low
9509-MPYOD,Female,0,No,No,35,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.75,700.45,0,11.5,2.69,1,Drama,30.94,33.76,0.0124,0,Low
9128-CPXKI,Female,0,No,No,59,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Two-Year,No,Electronic check,95.8,5655.45,0,29.6,4.74,3,Documentary,46.77,59.03,0.2201,0,Low
0129-KPTWJ,Male,0,Yes,No,72,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.65,6747.35,0,11.3,1.4,2,Drama,7.91,71.29,0.5889,1,Medium
8166-ZZTFS,Female,1,Yes,No,66,Yes,Multiple,Standard HD,No,Yes,Yes,No,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),80.55,5265.1,1,11.2,1.28,5,Comedy,2.87,65.36,0.2342,0,Low
5855-EIBDE,Female,0,Yes,No,49,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,No,Yes,Two-Year,No,Credit card (automatic),106.65,5174.35,0,29.3,4.86,3,Kids,47.47,48.52,0.0784,0,Low
5365-LLFYV,Female,0,No,No,2,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,45.85,105.6,0,16.4,4.42,3,Reality,24.16,2.3,0.7266,1,High
5956-YHHRX,Male,1,No,No,21,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.35,2271.85,0,12.9,1.18,2,Action,7.61,21.77,0.8264,1,High
6008-NAIXK,Male,1,No,No,54,No,Single,Standard HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Electronic check,55.45,2966.95,0,13.2,2.0,1,Documentary,26.4,53.51,0.3012,0,Low
2956-GGUCQ,Male,1,Yes,No,24,Yes,Multiple,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,78.85,1772.25,1,24.3,1.57,5,Reality,7.63,22.48,0.6586,1,Medium
1928-BXYIV,Male,0,No,No,1,Yes,Multiple,Standard HD,Yes,Yes,No,No,No,No,Monthly,No,Electronic check,61.15,61.15,0,20.5,4.8,2,Documentary,49.2,1.0,0.4312,1,Medium
5760-FXFVO,Male,0,No,No,6,Yes,Single,Ultra HD,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,78.95,494.95,0,11.1,3.08,1,Action,34.19,6.27,0.6225,1,Medium
6595-COKXZ,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,44.45,44.45,1,19.1,3.65,4,Kids,17.43,1.0,0.7501,1,High
