customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio
8570-KLJYJ,Female,0,No,No,36,Yes,Multiple,Standard HD,Yes,No,No,No,No,No,Annual,No,Mailed check,54.45,1893.5,0,6.6,1.92,2,Documentary,6.34,34.78
7754-IXRMC,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,45.35,45.35,0,22.9,4.89,5,Kids,22.4,1.0
9473-CBZOP,Female,0,No,No,28,Yes,Multiple,Standard HD,Yes,No,Yes,No,No,No,Annual,No,Mailed check,59.0,1654.45,0,20.4,1.35,1,Drama,27.54,28.04
2969-WGHQO,Female,0,Yes,Yes,7,Yes,Single,Standard HD,Yes,Yes,Yes,No,Yes,No,Annual,No,Electronic check,69.45,477.05,0,13.4,3.69,2,Kids,24.72,6.87
6615-NGGZJ,Male,0,No,No,14,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.55,1415.55,1,11.0,1.65,4,Reality,4.54,14.08
4334-HOWRP,Male,1,Yes,No,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),64.95,4546.0,0,9.9,1.51,2,Action,7.47,69.99
4255-DDUOU,Female,0,Yes,Yes,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.5,20.5,1,17.2,4.19,1,Sports,72.07,1.0
5863-OOKCL,Female,0,No,No,10,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,18.85,163.2,0,17.6,4.31,5,Kids,15.17,8.66
1686-STUHN,Male,0,No,No,42,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),19.8,849.9,0,7.2,3.31,4,Comedy,5.96,42.92
1329-VHWNP,Female,0,No,No,7,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),25.05,189.95,0,18.1,2.14,3,Action,12.91,7.58
2984-MIIZL,Male,0,No,No,4,Yes,Single,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),74.8,321.9,1,22.5,3.18,5,Reality,14.31,4.3
0266-GMEAO,Male,0,Yes,Yes,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),114.3,8058.55,0,13.2,2.09,2,Documentary,13.79,70.5
5590-YRFJT,Female,0,Yes,No,20,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,24.45,482.8,1,25.3,2.15,1,Reality,54.4,19.75
5574-NXZIU,Male,0,No,No,63,Yes,Single,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),109.2,7049.75,0,9.7,2.77,5,Sports,5.37,64.56
0019-GFNTW,Female,0,No,No,56,No,Single,Standard HD,Yes,Yes,Yes,Yes,No,No,Two-Year,No,Bank transfer (automatic),45.05,2560.1,0,31.3,2.01,4,Action,15.73,56.83
4256-ZWTZI,Female,0,No,Yes,5,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Mailed check,51.0,286.8,0,8.7,2.08,5,Comedy,3.62,5.62
8309-PPCED,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),110.45,7982.5,0,23.6,2.54,2,Reality,29.97,72.27
4098-NAUKP,Male,1,Yes,Yes,68,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,84.65,5683.6,0,27.5,5.3,5,Documentary,29.15,67.14
5196-WPYOW,Male,0,Yes,Yes,67,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,No,Annual,No,Mailed check,60.05,3994.05,0,6.4,1.08,1,Kids,6.91,66.51
4608-LCIMN,Male,0,Yes,Yes,8,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),44.65,369.15,0,12.5,3.38,4,Action,10.56,8.27
1485-YDHMM,Male,0,Yes,Yes,52,Yes,Multiple,Ultra HD,No,Yes,No,Yes,No,Yes,Monthly,Yes,Bank transfer (automatic),93.25,4631.7,0,8.8,2.55,1,Sports,22.44,49.67
4054-CUMIA,Female,0,Yes,Yes,18,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.25,401.95,0,29.2,1.87,2,Sports,27.3,19.85
0603-TPMIB,Female,0,Yes,Yes,59,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,25.45,1534.05,0,28.3,3.54,5,Kids,20.04,60.28
2525-GVKQU,Female,0,No,No,60,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.6,1093.0,0,17.6,2.41,1,Reality,42.42,53.06
8161-QYMTT,Male,0,No,No,7,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94.1,701.3,0,4.9,2.65,4,Sports,3.25,7.45
9581-GVBXT,Male,0,Yes,Yes,59,No,Single,Standard HD,Yes,No,Yes,No,No,No,Annual,No,Mailed check,34.8,1980.3,0,9.2,1.54,1,Kids,14.17,56.91
5862-BRIXZ,Male,0,No,No,46,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),60.75,2893.4,0,8.5,1.31,1,Reality,11.14,47.63
5404-GGUKR,Male,0,No,No,5,Yes,Single,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,51.35,262.3,0,9.9,3.62,1,Reality,35.84,5.11
3308-JSGML,Male,1,Yes,No,59,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),64.05,3886.85,0,29.2,3.2,5,Kids,18.69,60.68
2126-GSEGL,Female,0,Yes,No,70,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),84.8,5917.55,0,24.6,4.75,5,Kids,23.37,69.78
3677-TNKIO,Female,0,No,No,14,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),71.0,914.0,1,26.3,4.76,5,Drama,25.04,12.87
0440-QEXBZ,Female,0,No,No,44,Yes,Multiple,Standard HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,50.15,2139.1,0,9.4,2.94,5,Drama,5.53,42.65
2434-EEVDB,Female,0,Yes,No,64,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,No,Two-Year,Yes,Credit card (automatic),94.6,5948.7,0,24.2,2.58,2,Reality,31.22,62.88
6762-QVYJO,Female,0,Yes,Yes,58,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,No,Mailed check,59.75,3624.35,0,20.5,4.14,5,Documentary,16.97,60.66
6199-IWKGC,Female,1,Yes,No,46,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Annual,No,Electronic check,100.25,4753.85,0,29.9,5.04,3,Documentary,50.23,47.42
2675-DHUTR,Male,1,Yes,No,58,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,98.9,5780.7,0,13.8,4.66,2,Documentary,32.15,58.45
8152-VETUR,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Two-Year,Yes,Credit card (automatic),97.7,6869.7,0,24.4,1.92,3,Sports,15.62,70.31
9667-EQRXU,Female,1,No,No,30,No,Single,Standard HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,40.3,1172.95,1,8.0,3.32,5,Comedy,5.31,29.11
7446-YPODE,Male,1,No,No,11,Yes,Multiple,Standard HD,Yes,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),60.25,662.95,0,20.4,4.02,4,Action,20.5,11.0
9522-BNTHX,Female,1,No,No,34,No,Single,Standard HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,56.25,1765.95,0,12.1,3.97,4,Reality,12.01,31.39
4676-WLUHT,Male,0,No,No,54,No,Single,Standard HD,Yes,Yes,No,No,No,Yes,Two-Year,No,Bank transfer (automatic),46.2,2431.95,0,30.3,4.14,3,Documentary,41.81,52.64
3329-WDIOK,Female,0,No,No,3,No,Single,Standard HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,50.6,155.35,1,28.1,4.0,1,Sports,112.4,3.07
7980-MHFLQ,Female,0,Yes,Yes,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,24.9,1859.2,0,13.1,4.12,2,Sports,26.99,74.67
2873-ZLIWT,Female,0,Yes,Yes,40,Yes,Multiple,Ultra HD,No,No,Yes,Yes,No,No,Monthly,Yes,Electronic check,84.85,3303.05,1,11.2,2.2,4,Documentary,6.16,38.93
3415-TAILE,Female,0,Yes,Yes,2,Yes,Single,Standard HD,No,No,No,No,Yes,Yes,Monthly,No,Mailed check,65.7,134.35,1,16.9,4.45,2,Reality,37.6,2.04
0757-WCUUZ,Male,0,Yes,Yes,54,Yes,Multiple,Standard HD,No,No,Yes,No,No,Yes,Two-Year,No,Credit card (automatic),63.35,3409.1,0,12.0,3.55,2,Action,21.3,53.81
1629-DQQVB,Female,0,No,No,14,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),50.1,709.5,0,28.3,3.21,3,Comedy,30.28,14.16
1915-IOFGU,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Electronic check,70.5,70.5,1,15.5,1.14,4,Kids,4.42,1.0
3045-XETSH,Female,0,No,No,10,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,94.85,953.45,1,11.9,1.91,4,Comedy,5.68,10.05
0374-AACSZ,Female,0,No,No,1,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,No,Electronic check,50.15,50.15,0,24.7,2.99,2,Documentary,36.93,1.0
7239-HZZCX,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.75,19.75,1,22.1,4.81,2,Kids,53.15,1.0
4872-VXRIL,Male,0,No,No,56,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Annual,Yes,Bank transfer (automatic),64.65,3665.55,0,13.3,4.22,5,Comedy,11.23,56.7
9140-CZQZZ,Female,0,Yes,No,68,Yes,Single,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),79.6,5515.8,0,19.7,2.12,3,Kids,13.92,69.29
3423-HHXAO,Female,0,Yes,Yes,14,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Mailed check,19.5,272.0,0,12.7,2.56,3,Comedy,10.84,13.95
9938-TKDGL,Male,0,Yes,Yes,68,Yes,Single,Ultra HD,Yes,No,No,Yes,Yes,Yes,Two-Year,Yes,Electronic check,99.55,6668.0,0,5.8,1.61,4,Comedy,2.33,66.98
0531-ZZJWQ,Male,1,Yes,No,55,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.0,4052.4,0,19.1,1.81,3,Reality,11.52,54.76
6537-QLGEX,Female,0,No,No,16,No,Single,Standard HD,Yes,No,No,No,Yes,No,Monthly,Yes,Electronic check,38.9,664.4,0,22.7,3.93,5,Documentary,17.84,17.08
2688-BHGOG,Male,1,No,No,9,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,79.55,718.55,0,4.1,0.98,1,Action,4.02,9.03
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,Single,Standard HD,Yes,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,65.45,937.6,1,25.0,4.05,4,Reality,25.31,14.33
0946-CLJTI,Male,1,Yes,No,58,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.7,5812.6,1,18.1,2.17,5,Reality,7.86,58.89
3160-TYXLT,Male,0,No,No,53,No,Single,Standard HD,Yes,Yes,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),46.3,2546.85,0,15.6,1.44,4,Documentary,5.62,55.01
1325-USMEC,Male,0,Yes,No,70,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,No,Two-Year,Yes,Credit card (automatic),99.35,6944.5,0,7.8,4.46,2,Action,17.39,69.9
0916-QOFDP,Female,1,Yes,Yes,14,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.8,1346.3,0,5.9,1.12,4,Documentary,1.65,14.05
0628-CNQRM,Male,0,Yes,Yes,22,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,No,Annual,Yes,Bank transfer (automatic),67.5,1544.05,1,6.8,1.15,3,Comedy,2.61,22.87
5606-AMZBO,Female,0,Yes,No,10,Yes,Multiple,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),78.15,765.15,0,19.8,1.71,5,Comedy,6.77,9.79
6199-IPCAO,Female,0,Yes,Yes,29,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,26.1,692.55,0,25.1,4.86,3,Kids,40.66,26.53
7665-TOALD,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.6,69.6,1,4.6,1.62,5,Reality,1.49,1.0
0112-QWPNC,Male,0,Yes,No,49,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Annual,No,Electronic check,84.35,4059.35,1,13.1,2.87,5,Reality,7.52,48.13
0324-BRPCJ,Female,1,Yes,No,68,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.2,6851.65,1,5.6,2.24,3,Reality,4.18,68.38
2777-PHDEI,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,No,Electronic check,78.05,78.05,1,23.9,2.54,5,Reality,12.14,1.0
5640-CAXOA,Female,0,No,No,30,No,Single,Standard HD,No,No,No,Yes,No,Yes,Annual,Yes,Credit card (automatic),40.35,1187.05,0,14.2,3.88,2,Action,27.55,29.42
2235-EZAIK,Female,0,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,No,Two-Year,No,Credit card (automatic),79.2,5401.9,0,6.6,1.15,5,Kids,1.52,68.21
3847-BAERP,Female,0,No,No,10,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.9,247.0,0,13.0,3.71,3,Comedy,16.08,11.82
1196-AMORA,Male,0,No,No,7,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,No,Electronic check,73.6,520.0,1,22.6,3.92,3,Sports,29.53,7.07
4282-YMKNA,Female,0,No,No,9,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.75,706.6,1,5.8,1.9,5,Comedy,2.2,9.45
1453-RZFON,Female,0,No,Yes,1,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,No,Mailed check,49.9,49.9,0,22.9,3.87,1,Action,88.62,1.0
8263-OKETD,Female,0,No,No,20,Yes,Multiple,Standard HD,No,Yes,No,Yes,No,Yes,Monthly,Yes,Credit card (automatic),68.9,1370.35,0,25.1,4.77,3,Action,39.91,19.89
0670-KDOMA,Female,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.25,20.25,0,17.0,1.72,5,Sports,5.85,1.0
2476-YGEFM,Female,0,No,No,29,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),76.0,2215.25,0,22.1,4.94,3,Drama,36.39,29.15
8687-BAFGU,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,Yes,No,No,Monthly,No,Electronic check,74.0,74.0,0,6.0,2.12,1,Reality,12.72,1.0
0641-EVBOJ,Male,0,No,No,3,Yes,Single,Ultra HD,Yes,No,No,Yes,No,No,Monthly,Yes,Mailed check,82.3,214.4,0,16.2,3.7,3,Action,19.98,2.61
0829-XXPLX,Female,0,No,No,20,Yes,Single,Ultra HD,Yes,No,Yes,No,Yes,No,Monthly,Yes,Bank transfer (automatic),89.4,1871.15,0,18.1,2.98,2,Drama,26.97,20.93
9974-JFBHQ,Male,0,No,Yes,64,Yes,Single,Ultra HD,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),99.15,6171.2,0,30.4,5.13,1,Documentary,155.95,62.24
5356-RHIPP,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.2,20.2,1,3.7,3.82,5,Reality,2.83,1.0
6624-JDRDS,Female,0,No,No,6,No,Single,Standard HD,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),29.45,161.45,0,8.5,4.09,5,Reality,6.95,5.48
0608-JDVEC,Male,0,Yes,No,50,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Electronic check,19.8,1013.2,0,18.6,4.69,1,Sports,87.23,51.17
9780-FKVVF,Male,0,No,No,6,Yes,Single,Standard HD,Yes,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),59.15,336.7,0,12.3,2.5,4,Reality,7.69,5.69
1919-RTPQD,Male,0,Yes,Yes,7,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,44.75,333.65,0,7.2,3.57,5,Action,5.14,7.46
5214-NLTIT,Male,0,Yes,Yes,72,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Two-Year,Yes,Credit card (automatic),90.8,6511.8,0,28.8,4.39,2,Kids,63.22,71.72
3345-PBBFH,Male,0,Yes,No,8,Yes,Single,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),49.55,393.45,0,28.5,2.11,4,Sports,15.03,7.94
5055-BRMNE,Female,0,Yes,Yes,67,Yes,Multiple,Ultra HD,Yes,No,No,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),106.7,7009.5,0,23.1,1.97,5,Reality,9.1,65.69
9189-JWSHV,Female,1,Yes,No,24,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,93.55,2264.05,1,14.6,3.85,1,Action,56.21,24.2
2190-PHBHR,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,Yes,Two-Year,Yes,Credit card (automatic),94.45,6921.7,0,16.4,1.33,1,Comedy,21.81,73.28
2650-GYRYL,Male,0,Yes,Yes,33,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Bank transfer (automatic),19.45,600.25,0,14.6,2.49,4,Comedy,9.09,30.86
0746-JTRFU,Male,0,No,No,2,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,25.05,56.35,1,4.0,3.06,2,Drama,6.12,2.25
5208-FVQKB,Male,0,Yes,No,70,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,Yes,Two-Year,No,Mailed check,67.95,4664.15,0,8.0,4.12,4,Drama,8.24,68.64
7184-LRUUR,Female,0,No,No,22,Yes,Single,Standard HD,No,Yes,Yes,No,Yes,No,Annual,No,Bank transfer (automatic),65.25,1441.8,0,21.1,3.0,1,Kids,63.3,22.1
6627-CFOSN,Female,0,No,No,59,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),99.45,5623.7,0,6.4,3.64,3,Comedy,7.77,56.55
3982-JGSFD,Male,0,No,No,36,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Credit card (automatic),20.35,695.85,0,17.4,2.58,5,Sports,8.98,34.19
1574-DYCWE,Female,0,Yes,Yes,51,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.95,1028.75,0,24.1,2.25,3,Reality,18.08,51.57
7247-XOZPB,Male,0,Yes,No,53,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,Yes,No,Annual,No,Bank transfer (automatic),77.4,4155.95,0,17.4,1.33,1,Action,23.14,53.69
2466-FCCPT,Female,0,Yes,Yes,20,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),19.7,395.6,0,11.3,1.24,4,Kids,3.5,20.08
6211-WWLTF,Male,0,Yes,No,63,Yes,Single,Ultra HD,Yes,No,Yes,No,Yes,Yes,Two-Year,No,Credit card (automatic),99.7,6330.4,0,20.0,2.81,4,Reality,14.05,63.49
4826-TZEVA,Female,0,No,No,40,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),74.8,2971.7,0,13.8,1.89,5,Drama,5.22,39.73
6016-NXBNJ,Male,0,No,No,35,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Mailed check,19.15,638.0,0,14.9,4.57,3,Reality,22.7,33.32
9138-EFSMO,Male,0,Yes,Yes,26,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Annual,No,Bank transfer (automatic),78.95,2034.25,0,17.7,4.29,5,Documentary,15.19,25.77
0576-WNXXC,Male,1,Yes,No,27,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,95.55,2510.2,1,27.4,2.78,1,Documentary,76.17,26.27
4632-XJMEX,Male,0,No,Yes,53,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,No,Annual,No,Credit card (automatic),62.85,3419.5,0,26.2,3.15,2,Kids,41.26,54.41
8910-LEDAG,Male,1,Yes,No,34,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Credit card (automatic),71.55,2427.35,0,18.2,2.49,1,Kids,45.32,33.93
3452-GWUIN,Female,1,Yes,No,19,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94.95,1760.25,0,23.0,4.43,3,Sports,33.96,18.54
2716-GFZOR,Male,0,Yes,No,43,Yes,Single,Ultra HD,Yes,Yes,Yes,No,No,No,Monthly,Yes,Credit card (automatic),86.1,3551.65,0,11.5,2.15,2,Drama,12.36,41.25
3724-UCSHY,Male,0,Yes,Yes,6,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.55,122.9,0,25.4,3.94,2,Reality,50.04,6.29
8626-XHBIE,Male,0,No,Yes,56,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,24.8,1424.2,0,29.0,3.48,3,Sports,33.64,57.43
4628-CTTLA,Male,0,No,No,57,No,Single,Standard HD,No,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,39.3,2111.45,1,18.5,4.83,4,Reality,22.34,53.73
3192-LNKRK,Male,0,Yes,Yes,34,Yes,Single,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Mailed check,84.05,2909.95,0,5.4,0.89,2,Action,2.4,34.62
4439-YRNVD,Female,0,No,No,10,No,Single,Standard HD,No,Yes,No,Yes,No,No,Monthly,No,Electronic check,36.25,374.0,0,29.0,4.68,4,Drama,33.93,10.32
2876-VBBBL,Female,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.25,20.25,1,9.2,2.92,3,Comedy,8.95,1.0
6834-NXDCA,Female,0,No,No,13,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,23.9,300.8,1,9.3,2.35,5,Reality,4.37,12.59
2208-UGTGR,Male,0,No,No,56,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,No,Electronic check,98.6,5581.05,0,21.0,2.93,4,Sports,15.38,56.6
3005-TYFRD,Female,0,Yes,No,55,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),103.65,5676.65,0,14.1,4.47,1,Documentary,63.03,54.77
8670-MEFCP,Female,0,Yes,Yes,36,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),92.9,3379.25,0,25.5,3.04,5,Action,15.5,36.38
3079-BCHLN,Male,0,Yes,No,47,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),19.9,942.95,0,8.0,3.34,5,Comedy,5.34,47.38
7777-UNYHB,Female,0,Yes,Yes,12,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),20.1,232.4,0,19.2,3.7,1,Reality,71.04,11.56
5597-GLBUC,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,85.45,85.45,1,4.1,1.36,5,Documentary,1.12,1.0
7278-CKDNC,Male,1,No,No,24,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,80.5,2088.45,0,15.3,1.35,3,Action,6.89,25.94
2748-MYRVK,Female,0,No,No,63,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Annual,No,Bank transfer (automatic),99.9,6137.0,1,17.7,1.63,4,Drama,7.21,61.43
8450-UYIBU,Female,1,No,No,35,No,Single,Standard HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,39.85,1434.6,0,14.4,2.02,5,Sports,5.82,36.0
2969-VAPYH,Female,0,No,No,67,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,No,Annual,No,Credit card (automatic),60.5,3870.0,0,9.5,1.72,5,Documentary,3.27,63.97
4822-YCXMX,Male,0,No,No,25,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,84.8,2043.45,1,15.7,1.65,1,Documentary,25.9,24.1
7181-OQCUT,Male,0,No,No,21,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,Yes,Monthly,No,Mailed check,103.85,2215.0,0,15.2,3.15,2,Comedy,23.94,21.33
8474-UMLNT,Female,0,No,No,13,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,Yes,Monthly,No,Bank transfer (automatic),67.8,842.25,0,21.8,1.88,3,Kids,13.66,12.42
9821-POOTN,Male,0,Yes,No,35,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,75.2,2576.2,1,13.3,2.15,1,Comedy,28.6,34.26
3836-FZSDJ,Male,1,Yes,No,71,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),24.85,1901.0,0,8.6,4.38,2,Kids,18.83,76.5
9142-XMYJH,Female,0,No,No,29,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Credit card (automatic),19.35,601.6,0,6.6,0.94,5,Drama,1.24,31.09
6559-ILWKJ,Male,0,Yes,No,71,No,Single,Standard HD,No,Yes,No,No,Yes,Yes,Two-Year,No,Electronic check,49.35,3515.25,1,10.4,1.06,4,Sports,2.76,71.23
0187-QSXOE,Male,1,Yes,No,7,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.0,605.45,0,19.6,4.39,4,Drama,21.51,6.8
7733-UDMTP,Female,1,No,No,57,No,Single,Standard HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,55.0,3094.05,0,10.3,2.5,5,Action,5.15,56.26
2649-HWLYB,Male,0,Yes,No,65,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,No,Yes,Two-Year,No,Bank transfer (automatic),76.15,4929.55,0,11.0,3.54,2,Kids,19.47,64.73
